URL,Page Type,Primary Keyword,Secondary Keywords,Intent,Current Title,Recommended Title,Current H1,Recommended H1,Current Word Count,Recommended Content Depth,Index Status,Canonical,Internal Links In,Internal Links Out,Competing URLs,Quality Score,Freshness Score,Regulatory Risk,E-E-A-T Score,Conversion Score,Image Score,Schema,Action,Action Detail
https://dubai-pet-relocation.ae/routes/uk-to-dubai/,route,pet relocation UK to Dubai,pet relocation to UAE from UK; moving dog from UK to Dubai; pet transport UK to Dubai,informational/commercial (route),UK to Dubai Pet Relocation — Complete Guide 2026,UK to Dubai Pet Relocation — Complete Guide 2026,UK to Dubai Pet Relocation — Complete Guide,UK to Dubai Pet Relocation — Complete Guide,2207,"3,000-3,800 words",index,https://dubai-pet-relocation.ae/routes/uk-to-dubai/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,7,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: 2,207 words; brief ruling: KEEP+EXPAND (649/mo cluster). no-titer (UK low-risk) messaging is an asset; fix 90-day permit validity. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/usa-to-dubai/,route,pet relocation USA to Dubai,moving dog from USA to Dubai; pet transport USA to Dubai,informational/commercial (route),USA to Dubai Pet Relocation — Complete Guide 2026,USA to Dubai Pet Relocation — Complete Guide 2026,USA to Dubai Pet Relocation — Complete Guide,USA to Dubai Pet Relocation — Complete Guide,2357,"3,000-3,800 words",index,https://dubai-pet-relocation.ae/routes/usa-to-dubai/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,7,7,Medium — fee tables flagged for verification,7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: 2,357 words; brief ruling: KEEP+EXPAND (273/mo cluster). state-level variation + USDA APHIS endorsement steps. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/canada-to-dubai/,route,pet relocation Canada to Dubai,moving dog from Canada to Dubai,informational/commercial (route),Canada to Dubai Pet Relocation — Complete Guide 2026,Canada to Dubai Pet Relocation — Complete Guide 2026,Canada to Dubai Pet Relocation — Complete Guide,Canada to Dubai Pet Relocation — Complete Guide,2496,"3,000-3,800 words",index,https://dubai-pet-relocation.ae/routes/canada-to-dubai/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,7,7,Medium — fee tables flagged for verification,7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: 2,496 words; brief ruling: KEEP+EXPAND (174/mo cluster). CFIA specifics. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/australia-to-dubai/,route,pet relocation Australia to Dubai,moving dog from Australia to Dubai,informational/commercial (route),Australia to Dubai Pet Relocation — Complete Guide 2026,Australia to Dubai Pet Relocation — Complete Guide 2026,Australia to Dubai Pet Relocation — Complete Guide,Australia to Dubai Pet Relocation — Complete Guide,2459,"3,000-3,800 words",index,https://dubai-pet-relocation.ae/routes/australia-to-dubai/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,7,7,Medium — fee tables flagged for verification,7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: 2,459 words; brief ruling: KEEP+EXPAND (225/mo cluster). AQIS export rules. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/india-to-dubai/,route,pet relocation India to Dubai,moving dog from India to Dubai; pet relocation India to Dubai cost,informational/commercial (route),India to Dubai Pet Relocation — Complete Guide 2026,India to Dubai Pet Relocation — Complete Guide 2026,India to Dubai Pet Relocation — Complete Guide,India to Dubai Pet Relocation — Complete Guide,2589,"3,000-3,800 words",index,https://dubai-pet-relocation.ae/routes/india-to-dubai/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,7,7,"High — titer timing (""90-day wait"") needs verification vs first-party 90-day-sample rule",7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: 2,589 words; brief ruling: KEEP+EXPAND (413/mo cluster). RNATT high-risk route; verify ""90-day wait"" phrasing vs first-party timing. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/philippines-to-dubai/,route,pet relocation Philippines to Dubai,moving dog from Philippines to Dubai,informational/commercial (route),Philippines to Dubai Pet Relocation — Complete Guide 2026,Philippines to Dubai Pet Relocation — Complete Guide 2026,Philippines to Dubai Pet Relocation — Complete Guide,Philippines to Dubai Pet Relocation — Complete Guide,2621,"3,000-3,800 words",index,https://dubai-pet-relocation.ae/routes/philippines-to-dubai/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,7,7,"High — titer timing (""90-day wait"") needs verification vs first-party 90-day-sample rule",7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: 2,621 words; brief ruling: KEEP+EXPAND (174/mo cluster). RNATT high-risk route; verify titer timing. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/new-zealand-to-dubai/,route,pet relocation New Zealand to Dubai,moving dog from New Zealand to Dubai,informational/commercial (route),New Zealand to Dubai Pet Relocation — Complete Guide 2026,New Zealand to Dubai Pet Relocation — Complete Guide 2026,New Zealand to Dubai Pet Relocation — Complete Guide,New Zealand to Dubai Pet Relocation — Complete Guide,2676,"3,000-3,800 words",index,https://dubai-pet-relocation.ae/routes/new-zealand-to-dubai/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,7,7,Medium — fee tables flagged for verification,7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: 2,676 words; brief ruling: KEEP+EXPAND (42/mo cluster). MPI export rules. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/south-africa-to-dubai/,route,pet relocation South Africa to Dubai,moving dog from South Africa to Dubai,informational/commercial (route),South Africa to Dubai Pet Relocation — Complete Guide 2026,South Africa to Dubai Pet Relocation — Complete Guide 2026,South Africa to Dubai Pet Relocation — Complete Guide,South Africa to Dubai Pet Relocation — Complete Guide,2867,"3,000-3,800 words",index,https://dubai-pet-relocation.ae/routes/south-africa-to-dubai/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,7,7,"High — titer timing (""90-day wait"") needs verification vs first-party 90-day-sample rule",7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: 2,867 words; brief ruling: KEEP+EXPAND (123/mo cluster). RNATT high-risk route; verify titer timing; DALRRD permit. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/dubai-to-uk/,route,pet relocation Dubai to UK,moving dog from Dubai to UK; pet export Dubai to UK; tapeworm treatment dog Dubai to UK,informational/commercial (route),Dubai to UK Pet Relocation | Export Guide 2026,Dubai to UK Pet Relocation | Export Guide 2026,Dubai to UK Pet Relocation — Exporting Your Pet to Britain,Dubai to UK Pet Relocation — Exporting Your Pet to Britain,3680,"keep ~3,680 words",index,https://dubai-pet-relocation.ae/routes/dubai-to-uk/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,8,7,Medium — fee tables flagged for verification,7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,KEEP,"Q8: 3,680 words; brief ruling: KEEP+EXPAND (277/mo cluster). CORRECT: states no titer needed (UK-listed) — verified against GOV.UK; KEEP depth. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/routes/dubai-to-usa/,route,pet relocation Dubai to USA,moving dog from Dubai to USA; pet export Dubai to USA,informational/commercial (route),Dubai to USA Pet Relocation | Export Guide 2026,Dubai to USA Pet Relocation | Export Guide 2026,Dubai to USA Pet Relocation — Exporting Your Pet to America,Dubai to USA Pet Relocation — Exporting Your Pet to America,3858,"keep ~3,858 words",index,https://dubai-pet-relocation.ae/routes/dubai-to-usa/,80,47,reverse-direction route page; /service/pet-relocation-to-dubai/ or /service/pet-relocation-from-dubai/,8,7,Medium — fee tables flagged for verification,7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,KEEP,"Q8: 3,858 words; brief ruling: KEEP+EXPAND (158/mo cluster). CORRECT: CDC high-risk + Dog Import Form handled — verified against CDC; KEEP depth. Fee tables: verify permit AED 200/500 conflict + release fee 500/250 vs 1,000/500 before republishing. Add route card links to new hub /routes/ and reverse-direction page when created"
https://dubai-pet-relocation.ae/cities/dubai/,city,pet relocation Dubai (emirate overview),pet relocation to Dubai; Dubai pet transport,commercial,Dubai Pet Relocation | Dog & Cat Transport to Dubai,Dubai Pet Relocation | Dog & Cat Transport to Dubai,Pet Relocation Dubai — Your Dog or Cat's Safe Journey,Pet Relocation Dubai — Your Dog or Cat's Safe Journey,2302,merged into /dubai/,index,https://dubai-pet-relocation.ae/cities/dubai/,80,47,"/service/pet-relocation-to-dubai/ (title targets ""to Dubai"" — active cannibalization); /dubai/ (same city, overlapping intent)",7,7,Medium,6,7,6,Organization | WebSite | LocalBusiness | FAQPage | BreadcrumbList,MERGE,"MERGE (301) into /dubai/ per architecture-brief default ruling. Audit confirms cannibalization, not distinct value: title/H1 target ""relocat[e] to Dubai"" (owned by /service/pet-relocation-to-dubai/) and body duplicates emirate-overview role; no separate rankings evidence available (no rank data in inputs); its unique Dubai-Municipality/emirate sections (2,302 words) should be salvaged into /dubai/ hub before redirect"
https://dubai-pet-relocation.ae/cities/abu-dhabi/,city,pet relocation Abu Dhabi,pet transport Abu Dhabi; pet movers Abu Dhabi; pet taxi Abu Dhabi; Etihad pets in cabin,commercial/local,Pet Relocation Abu Dhabi | Dubai Pet Relocation,Pet Relocation Abu Dhabi | Etihad In-Cabin & AUH Clearance (2026),Pet Relocation Abu Dhabi — Bringing Your Pet to the UAE Capital,Pet Relocation Abu Dhabi — Bringing Your Pet to the UAE Capital,2762,"3,000-3,500 words (from 2,762)",index,https://dubai-pet-relocation.ae/cities/abu-dhabi/,80,47,/service/pet-import-dubai/ (AUH arrivals); /guides/etihad-pet-policy/ (new),8,7,"Medium — Etihad in-cabin ticket ""AED 700-1,500"" range: verify against current USD 399 (~AED 1,465) first-party; AUH release permit/Bill of Entry figures need MICCO verification",7,7,6,Organization | WebSite | LocalBusiness | FAQPage | BreadcrumbList,EXPAND,"Q8: 2,762 words with genuine AUH differentiation (Etihad cabin, MICCO, ADCM); EXPAND per brief (260/mo est., weak SERP — wide open); add Etihad cabin step-by-step (links new /guides/etihad-pet-policy/), ADCM registration walkthrough, inter-emirate transfer logistics"
https://dubai-pet-relocation.ae/how-it-works/,info,how does pet relocation work Dubai,pet relocation process Dubai; DIY pet relocation vs service,informational/commercial,How Pet Relocation Works in Dubai | 7-Step Process,How Pet Relocation Works in Dubai | 7-Step Process,"How Pet Relocation Works in Dubai: A Clear, Step-by-Step Guide","How Pet Relocation Works in Dubai: A Clear, Step-by-Step Guide",2651,"keep ~2,650 words",index,https://dubai-pet-relocation.ae/how-it-works/,80,44,/about/ (partner-model content overlaps),8,8,Low,7,8,6,Organization | WebSite | FAQPage | HowTo | BreadcrumbList,KEEP,"Q8: 2,651 words, differentiating ""coordination model"" content; KEEP; keep ""How We Make Money"" transparency section (E-E-A-T asset)"
https://dubai-pet-relocation.ae/dog-relocation-to-dubai/,info,dog relocation to Dubai,bringing a dog to Dubai; how to bring a dog to Dubai; can I bring my dog to Dubai,informational/commercial (inbound species),Dog Relocation to Dubai | Complete Guide 2026 | Dubai Pet Relocation,Dog Relocation to Dubai | Complete Guide 2026 | Dubai Pet Relocation,Dog Relocation to Dubai — Bring Your Dog Home Safely,Dog Relocation to Dubai — Bring Your Dog Home Safely,3395,"keep ~3,400 words",index,https://dubai-pet-relocation.ae/dog-relocation-to-dubai/,18,45,/service/dog-relocation-dubai/ (ruling 8 — keep this page inbound-journey focused),9,8,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",7,8,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,KEEP,"Q9: 3,395 words, correct Etihad USD 399 fee, correct no-titer nuance; KEEP; brief says it already ranks — do not move URL"
https://dubai-pet-relocation.ae/cat-relocation-to-dubai/,info,cat relocation to Dubai,how to bring a cat to Dubai; can I bring my cat to Dubai; moving cat to Dubai,informational/commercial (inbound species),Cat Relocation to Dubai | Complete Guide 2026 | Dubai Pet Relocation,Cat Relocation to Dubai | Complete Guide 2026 | Dubai Pet Relocation,Cat Relocation to Dubai: Bringing Your Cat Home Safely,Cat Relocation to Dubai: Bringing Your Cat Home Safely,4007,"keep ~4,000 words",index,https://dubai-pet-relocation.ae/cat-relocation-to-dubai/,17,45,/service/cat-relocation-dubai/ (ruling 9),9,8,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",7,8,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,KEEP,"Q9: 4,007 words, strongest info page; KEEP; clarify Emirates ""USD 1,500-5,000"" is cargo, not cabin"
https://dubai-pet-relocation.ae/services/,info,pet relocation services Dubai (tiers),pet relocation packages Dubai; pet relocation price tiers,commercial/navigational (hub),Pet Relocation Services Dubai | Essential to Coordination,Pet Relocation Services Dubai | Essential to Coordination,Dubai Pet Relocation Services — From Essential to Coordination,Dubai Pet Relocation Services — From Essential to Coordination,873,"1,200-1,500 words (from 873)",index,https://dubai-pet-relocation.ae/services/,80,44,individual /service/* pages,6,7,Low,6,9,6,Organization | WebSite | Service | BreadcrumbList,EXPAND,"Q6: tier-comparison page (PawPilot/PawPartner/PawVIP) at 873 words; EXPAND comparison table with route-level example pricing to counter PawPaths published tiers (AED 799/2,499/4,999); highest conversion intent page after contact"
https://dubai-pet-relocation.ae/about/,info,dubai pet relocation company (brand),pet relocation company Dubai; about dubai pet relocation,navigational/trust,About Dubai Pet Relocation | Pet Relocation Coordination Dubai,About Dubai Pet Relocation | Pet Relocation Coordination Dubai,About Dubai Pet Relocation — Transparent Pet Relocation for Dubai,About Dubai Pet Relocation — Transparent Pet Relocation for Dubai,1000,"1,300-1,600 words (from 1,000)",index,https://dubai-pet-relocation.ae/about/,80,44,—,5,7,Low,5,5,6,Organization | WebSite | BreadcrumbList,REFRESH,"Q5: E-E-A-T weak for a YMYL-adjacent service: add named team members w/ credentials, named-author policy (match Foufoufly CEO-byline pattern), license/registration evidence, partner-vetting criteria detail; remove/support unverified claims per trust-claims-register"
https://dubai-pet-relocation.ae/contact/,info,contact dubai pet relocation,pet relocation quote Dubai; WhatsApp pet relocation Dubai,transactional,Contact Dubai Pet Relocation | Pet Relocation Dubai,Contact Dubai Pet Relocation | Pet Relocation Dubai,Contact Dubai Pet Relocation — We're Here to Help,Contact Dubai Pet Relocation — We're Here to Help,524,keep ~500 words,index,https://dubai-pet-relocation.ae/contact/,80,44,—,6,8,Low,6,10,6,Organization | WebSite | BreadcrumbList | ContactPage,KEEP,Q6: thin is fine for contact; KEEP; keep 15-min reply claim ONLY if verified (currently unverified in trust register)
https://dubai-pet-relocation.ae/faq/,info,pet relocation FAQ Dubai,pet relocation questions Dubai,informational,Pet Relocation FAQ Dubai | Dubai Pet Relocation,Pet Relocation FAQ Dubai | Dubai Pet Relocation,Pet Relocation FAQ — Everything You Need to Know,Pet Relocation FAQ — Everything You Need to Know,1071,"keep ~1,100 words; link out to guides for depth",index,https://dubai-pet-relocation.ae/faq/,80,46,FAQPage schema on 74 pages (SERP cannibalization of FAQ snippets — acceptable),7,7,Low,6,6,6,Organization | WebSite | FAQPage | BreadcrumbList,KEEP,Q7: KEEP; dedupe against guide FAQs; keep top questions routing to guides/routes
https://dubai-pet-relocation.ae/privacy-policy/,legal,—,—,legal,Privacy Policy | Dubai Pet Relocation,Privacy Policy | Dubai Pet Relocation,Privacy Policy,Privacy Policy,1187,keep as-is,noindex,https://dubai-pet-relocation.ae/privacy-policy/,80,44,—,7,8,Low,6,1,5,Organization | WebSite,KEEP,"Legal page, correctly noindex; KEEP unchanged"
https://dubai-pet-relocation.ae/terms-of-service/,legal,—,—,legal,Terms of Service | Dubai Pet Relocation,Terms of Service | Dubai Pet Relocation,Terms of Service,Terms of Service,1588,keep as-is,noindex,https://dubai-pet-relocation.ae/terms-of-service/,80,44,—,7,8,Low,6,1,5,Organization | WebSite,KEEP,"Legal page, correctly noindex; KEEP unchanged"
https://dubai-pet-relocation.ae/routes/,route-hub,pet relocation routes Dubai,pet relocation to Dubai routes; routes from Dubai,navigational/hub,(new),Pet Relocation Routes To & From Dubai | All Country Guides (2026),(new),Pet Relocation Routes: Every Corridor We Cover,0,"800-1,200 words + route cards",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,FIXES LIVE 404: bare /routes linked from all 10 route pages; hub for 21 route pages (10 existing + 11 new); group inbound/outbound; route cards per competitor pattern | Parent hub: /
https://dubai-pet-relocation.ae/cities/,city-hub,pet relocation UAE cities,pet relocation UAE; pet relocation emirates,navigational/hub,(new),Pet Relocation Across UAE Cities & Emirates (2026),(new),UAE Pet Relocation — City by City,0,600-900 words + emirate cards,to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,5,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,"FIXES LIVE 404: bare /cities linked from 2 city pages; hub for dubai(→/dubai/), abu-dhabi, sharjah + future emirates (RAK/Ajman/Fujairah/UAQ backlog) | Parent hub: /"
https://dubai-pet-relocation.ae/routes/germany-to-dubai/,route,pet relocation Germany to Dubai,moving dog from Germany to Dubai; pet transport Germany to Dubai,informational/commercial (route),(new),Germany to Dubai Pet Relocation — Complete Guide 2026,(new),Germany to Dubai Pet Relocation — Complete Guide,0,"2,500-3,200 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,123/mo inbound cluster; foufoufly covers it; EU-listed (titer-exempt UAE entry... verify); Lufthansa/EK options | Parent hub: /routes/
https://dubai-pet-relocation.ae/routes/france-to-dubai/,route,pet relocation France to Dubai,moving dog from France to Dubai,informational/commercial (route),(new),France to Dubai Pet Relocation — Complete Guide 2026,(new),France to Dubai Pet Relocation — Complete Guide,0,"2,500-3,200 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,99/mo inbound cluster; foufoufly covers France; Air France/EK options | Parent hub: /routes/
https://dubai-pet-relocation.ae/routes/netherlands-to-dubai/,route,pet relocation Netherlands to Dubai,moving dog from Netherlands to Dubai,informational/commercial (route),(new),Netherlands to Dubai Pet Relocation — Complete Guide 2026,(new),Netherlands to Dubai Pet Relocation — Complete Guide,0,"2,200-3,000 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,65/mo inbound cluster (weakest of the 5 but above HOLD threshold); KLM/EK options | Parent hub: /routes/
https://dubai-pet-relocation.ae/routes/singapore-to-dubai/,route,pet relocation Singapore to Dubai,moving dog from Singapore to Dubai,informational/commercial (route),(new),Singapore to Dubai Pet Relocation — Complete Guide 2026,(new),Singapore to Dubai Pet Relocation — Complete Guide,0,"2,200-3,000 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,75/mo inbound cluster; foufoufly covers Singapore; AVS export rules unique angle | Parent hub: /routes/
https://dubai-pet-relocation.ae/routes/saudi-arabia-to-dubai/,route,pet relocation Saudi Arabia to Dubai,moving dog from Saudi Arabia to Dubai; pet transport Riyadh to Dubai,informational/commercial (route),(new),Saudi Arabia to Dubai Pet Relocation — Complete Guide 2026,(new),Saudi Arabia to Dubai Pet Relocation — Complete Guide,0,"2,500-3,200 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,141/mo inbound cluster; GCC gap — no dedicated competitor route pages; MEWA export + MOCCAE import both verified first-party; ground-transport option unique | Parent hub: /routes/
https://dubai-pet-relocation.ae/routes/dubai-to-canada/,route,pet relocation Dubai to Canada,moving dog from Dubai to Canada; pet export Dubai to Canada,informational/commercial (route),(new),Dubai to Canada Pet Relocation | Export Guide 2026,(new),Dubai to Canada Pet Relocation — Exporting Your Pet to Canada,0,"2,500-3,500 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,91/mo outbound cluster; CFIA rules in source-of-truth; NOT a reversed inbound copy (brief rule) | Parent hub: /routes/
https://dubai-pet-relocation.ae/routes/dubai-to-australia/,route,pet relocation Dubai to Australia,moving dog from Dubai to Australia; pet relocation Dubai to Australia cost,informational/commercial (route),(new),Dubai to Australia Pet Relocation | Export Guide 2026,(new),Dubai to Australia Pet Relocation — Exporting Your Pet to Australia,0,"3,000-3,800 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,"128/mo outbound cluster + 20/mo cost kw; foufoufly ranks; UAE = DAFF Group 3 (180-day residency) verified — the hardest export route, highest advice value | Parent hub: /routes/"
https://dubai-pet-relocation.ae/routes/dubai-to-india/,route,pet relocation Dubai to India,moving dog from Dubai to India; how to take pets from UAE to India,informational/commercial (route),(new),Dubai to India Pet Relocation | Export Guide 2026,(new),Dubai to India Pet Relocation — Exporting Your Pet to India,0,"2,500-3,500 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,237/mo outbound cluster (2nd biggest outbound after UK); AQCS NOC + Transfer of Residence rules verified first-party | Parent hub: /routes/
https://dubai-pet-relocation.ae/routes/dubai-to-philippines/,route,pet relocation Dubai to Philippines,moving dog from Dubai to Philippines; pet relocation UAE to Philippines cost,informational/commercial (route),(new),Dubai to Philippines Pet Relocation | Export Guide 2026,(new),Dubai to Philippines Pet Relocation — Exporting Your Pet to the Philippines,0,"2,500-3,200 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,165/mo outbound cluster; BAI SPSIC rules verified first-party | Parent hub: /routes/
https://dubai-pet-relocation.ae/routes/dubai-to-germany/,route,pet relocation Dubai to Germany,moving dog from Dubai to Germany; pet relocation Dubai to Europe,informational/commercial (route),(new),Dubai to Germany Pet Relocation | Export Guide 2026,(new),Dubai to Germany Pet Relocation — Exporting Your Pet to Germany,0,"2,500-3,200 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,"73/mo cluster + Europe-outbound 91/mo halo; EU entry: UAE is EU titer-exempt listed (verified European Commission) — strong ""no titer needed"" hook | Parent hub: /routes/"
https://dubai-pet-relocation.ae/routes/dubai-to-saudi-arabia/,route,pet relocation Dubai to Saudi Arabia,moving dog from Dubai to Saudi Arabia; pet transport Dubai to Riyadh,informational/commercial (route),(new),Dubai to Saudi Arabia Pet Relocation | Export Guide 2026,(new),Dubai to Saudi Arabia Pet Relocation — Exporting Your Pet to Saudi Arabia,0,"2,500-3,200 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,6,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,127/mo outbound cluster; GCC gap; MEWA Anaam/Naama permit (30-day validity) verified first-party; Iqama-holder constraint unique detail; ground transport option | Parent hub: /routes/
https://dubai-pet-relocation.ae/guides/pet-export-from-dubai/,guide,pet export from Dubai,how to export pet from UAE; cost to export pet from Dubai; documents to take pet out of UAE,informational,(new),How to Export Your Pet from Dubai — Complete 2026 Guide,(new),"Pet Export from Dubai: Permits, Certificates & Timeline",0,"2,000-2,500 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,5,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,"Export informational intent currently split across service pages; MOCCAE export cert (AED 100, 1 working day, 30-day validity) verified; anchors all 8 outbound routes | Parent hub: /guides/"
https://dubai-pet-relocation.ae/guides/emirates-pet-cargo/,guide,Emirates pet cargo,Emirates pet policy; Emirates SkyCargo pets; Emirates pet cargo price; Emirates pet cargo booking,informational (airline decision support),(new),Emirates Pet Cargo & SkyCargo Pets — 2026 Guide,(new),"Flying Your Pet with Emirates: SkyCargo, Rules & Costs",0,"1,800-2,400 words",to be indexed,self-canonical,0,0,see new-page-justifications.md,0,0,Must be written from regulatory-source-of-truth.csv only — first-party figures; do NOT repeat 90-day permit validity or unverified fees,0,4,0,TBD (Article + FAQPage + BreadcrumbList),CREATE,"730/mo cluster — biggest airline cluster; first-party fee table verified (USD 500/650/800); factual, no affiliation claims (brief rule) | Parent hub: /guides/"
